Product_ID,Product_Name,Category,Screen_Size,Resolution,Panel_Type,Price_USD,MSRP_USD,Cost_USD,Margin_Percent,Weight_LBS,Dimensions,HDR_Support,Smart_TV,Refresh_Rate,Release_Year,Warranty_Years,Energy_Rating,Stock_Status
COMMERCIAL-DISPLAY-48-00132,"Commercial Display 48"" - Model 00132",Commercial Display,48,1080p,DLP,1262.67,1473.9,734.58,42.0,43.7,42.7x24.5x3.9,No,N/A,165Hz,2024,3,A+++,In Stock
LCD-TV-24-00133,"LCD TV 24"" - Model 00133",LCD TV,24,1440p,IPS,403.1,517.42,235.24,42.0,30.7,21.4x12.2x5.0,No,Yes,165Hz,2023,3,A+,Limited
COMPUTER-MONITOR-75-00134,"Computer Monitor 75"" - Model 00134",Computer Monitor,75,8K UHD,Laser,997.99,1193.28,631.84,37.0,73.6,66.8x38.2x2.4,No,N/A,75Hz,2023,5,A+,Limited
OLED-TV-24-00135,"OLED TV 24"" - Model 00135",OLED TV,24,1440p,DLP,1318.3,1712.52,785.18,40.0,34.0,21.4x12.2x3.9,Yes,No,75Hz,2024,3,A+++,Pre-order
QLED-TV-32-00136,"QLED TV 32"" - Model 00136",QLED TV,32,4K UHD,Laser,973.1,1124.96,563.79,42.0,35.4,28.5x16.3x3.8,No,N/A,144Hz,2024,5,A+++,In Stock
COMPUTER-MONITOR-24-00137,"Computer Monitor 24"" - Model 00137",Computer Monitor,24,1440p,IPS,349.05,401.35,189.21,46.0,26.7,21.4x12.2x2.1,Yes,No,165Hz,2024,3,A+++,In Stock
PROJECTOR-60-00138,"Projector 60"" - Model 00138",Projector,60,4K UHD,Laser,665.79,766.78,341.86,49.0,60.7,53.4x30.6x2.7,No,Yes,N/A,2024,2,N/A,In Stock
PROJECTOR-43-00139,"Projector 43"" - Model 00139",Projector,43,8K UHD,IPS,386.61,429.65,250.41,35.0,41.1,38.3x21.9x4.1,N/A,Yes,N/A,2024,2,A+++,In Stock
PROJECTOR-75-00140,"Projector 75"" - Model 00140",Projector,75,8K UHD,IPS,952.08,1127.94,651.05,32.0,65.1,66.8x38.2x2.7,Yes,Yes,60Hz,2024,3,A+,Limited
LCD-TV-43-00141,"LCD TV 43"" - Model 00141",LCD TV,43,8K UHD,QLED,625.44,781.89,397.94,36.0,45.3,38.3x21.9x3.3,Yes,N/A,165Hz,2024,3,A+++,Limited
COMMERCIAL-DISPLAY-55-00142,"Commercial Display 55"" - Model 00142",Commercial Display,55,1440p,VA,1248.43,1462.51,790.82,37.0,57.5,49.0x28.1x3.9,No,Yes,60Hz,2024,3,A++,In Stock
ACCESSORIES-0-00143,Accessories - SKU 00143,Accessories,0,8K UHD,N/A,134.22,159.36,89.34,33.0,1.3,N/A,Yes,No,144Hz,2024,2,N/A,In Stock
LCD-TV-27-00144,"LCD TV 27"" - Model 00144",LCD TV,27,8K UHD,QLED,401.1,483.85,237.12,41.0,34.3,24.0x13.8x2.7,Yes,Yes,144Hz,2023,2,A+++,In Stock
PROJECTOR-75-00145,"Projector 75"" - Model 00145",Projector,75,1080p,VA,565.36,664.42,299.87,47.0,66.1,66.8x38.2x2.7,No,No,N/A,2024,2,A++,In Stock
COMMERCIAL-DISPLAY-27-00146,"Commercial Display 27"" - Model 00146",Commercial Display,27,720p,QLED,882.62,1122.19,494.9,44.0,28.3,24.0x13.8x3.0,No,Yes,144Hz,2024,3,A+,In Stock
QLED-TV-32-00147,"QLED TV 32"" - Model 00147",QLED TV,32,8K UHD,Laser,978.49,1105.23,506.26,48.0,32.6,28.5x16.3x3.1,No,No,75Hz,2024,3,A+,Limited
ACCESSORIES-0-00148,Accessories - SKU 00148,Accessories,0,1440p,IPS,227.45,288.32,138.45,39.0,8.2,N/A,Yes,Yes,240Hz,2024,3,A+++,In Stock
AUDIO-48-00149,"Audio 48"" - Model 00149",Audio,48,720p,QLED,63.12,73.49,43.83,31.0,52.8,42.7x24.5x3.6,Yes,No,60Hz,2024,3,B+,In Stock
OLED-TV-65-00150,"OLED TV 65"" - Model 00150",OLED TV,65,8K UHD,LCD,2079.48,2327.23,1136.46,45.0,65.6,57.9x33.1x4.0,Yes,No,144Hz,2024,3,B+,Pre-order
QLED-TV-27-00151,"QLED TV 27"" - Model 00151",QLED TV,27,8K UHD,QLED,993.12,1165.69,529.9,47.0,29.2,24.0x13.8x3.2,N/A,No,240Hz,2023,2,N/A,Limited
PROJECTOR-40-00152,"Projector 40"" - Model 00152",Projector,40,720p,Laser,512.32,629.3,349.38,32.0,43.3,35.6x20.4x2.6,N/A,Yes,N/A,2023,3,A+++,Pre-order
OLED-TV-75-00153,"OLED TV 75"" - Model 00153",OLED TV,75,8K UHD,DLP,2399.21,3080.52,1538.38,36.0,71.4,66.8x38.2x3.9,N/A,N/A,60Hz,2023,2,A++,In Stock
PROJECTOR-27-00154,"Projector 27"" - Model 00154",Projector,27,720p,Laser,344.26,387.76,240.71,30.0,35.0,24.0x13.8x3.2,N/A,Yes,75Hz,2023,5,N/A,In Stock
ACCESSORIES-0-00155,Accessories - SKU 00155,Accessories,0,4K UHD,N/A,247.73,287.51,159.3,36.0,5.7,N/A,N/A,Yes,120Hz,2023,1,A+,In Stock
AUDIO-48-00156,"Audio 48"" - Model 00156",Audio,48,1440p,Laser,71.94,85.42,43.74,39.0,50.6,42.7x24.5x2.3,Yes,No,120Hz,2024,3,A+,In Stock
QLED-TV-98-00157,"QLED TV 98"" - Model 00157",QLED TV,98,1080p,LCD,1942.04,2268.87,1168.84,40.0,86.9,87.2x50.0x3.9,N/A,Yes,240Hz,2024,3,A+++,In Stock
OLED-TV-48-00158,"OLED TV 48"" - Model 00158",OLED TV,48,1440p,IPS,1819.99,2270.95,1033.35,43.0,51.1,42.7x24.5x2.8,No,Yes,N/A,2024,2,A++,Limited
AUDIO-60-00159,"Audio 60"" - Model 00159",Audio,60,1440p,VA,134.41,151.57,79.37,41.0,60.9,53.4x30.6x4.9,Yes,N/A,75Hz,2024,2,N/A,In Stock
LCD-TV-50-00160,"LCD TV 50"" - Model 00160",LCD TV,50,4K UHD,N/A,596.43,729.34,303.37,49.0,51.6,44.5x25.5x4.2,No,No,165Hz,2023,2,A++,In Stock
ACCESSORIES-0-00161,Accessories - SKU 00161,Accessories,0,8K UHD,QLED,335.4,435.32,219.54,35.0,7.3,N/A,No,Yes,144Hz,2023,1,N/A,In Stock
LCD-TV-70-00162,"LCD TV 70"" - Model 00162",LCD TV,70,1440p,VA,722.03,878.17,459.98,36.0,69.0,62.3x35.7x3.7,Yes,No,60Hz,2024,2,A+++,Limited
ACCESSORIES-0-00163,Accessories - SKU 00163,Accessories,0,1080p,OLED,131.05,161.73,70.15,46.0,6.0,N/A,N/A,Yes,120Hz,2023,5,A+++,In Stock
LCD-TV-27-00164,"LCD TV 27"" - Model 00164",LCD TV,27,720p,Laser,514.86,644.35,263.26,49.0,36.6,24.0x13.8x2.1,N/A,N/A,75Hz,2023,5,N/A,In Stock
PROJECTOR-83-00165,"Projector 83"" - Model 00165",Projector,83,1440p,OLED,527.93,676.39,293.48,44.0,72.0,73.9x42.3x4.6,No,No,60Hz,2023,1,N/A,Pre-order
OLED-TV-43-00166,"OLED TV 43"" - Model 00166",OLED TV,43,1440p,VA,1649.71,2086.34,1029.48,38.0,48.9,38.3x21.9x2.8,Yes,Yes,120Hz,2023,5,A+,In Stock
LCD-TV-77-00167,"LCD TV 77"" - Model 00167",LCD TV,77,720p,Laser,810.91,1035.79,540.1,33.0,67.7,68.5x39.3x2.5,Yes,N/A,60Hz,2023,2,A+++,Limited
AUDIO-27-00168,"Audio 27"" - Model 00168",Audio,27,1080p,Laser,245.35,280.17,168.04,32.0,26.7,24.0x13.8x2.2,No,No,240Hz,2024,5,A+++,In Stock
PROJECTOR-60-00169,"Projector 60"" - Model 00169",Projector,60,4K UHD,DLP,1011.55,1247.55,635.45,37.0,55.8,53.4x30.6x4.3,Yes,No,60Hz,2024,3,A++,In Stock
COMMERCIAL-DISPLAY-85-00170,"Commercial Display 85"" - Model 00170",Commercial Display,85,720p,OLED,1660.39,2016.61,1025.6,38.0,78.5,75.7x43.4x2.0,No,N/A,60Hz,2024,1,A+++,In Stock
QLED-TV-32-00171,"QLED TV 32"" - Model 00171",QLED TV,32,8K UHD,QLED,936.22,1103.77,549.16,41.0,40.3,28.5x16.3x4.8,Yes,No,60Hz,2024,2,N/A,In Stock
COMMERCIAL-DISPLAY-75-00172,"Commercial Display 75"" - Model 00172",Commercial Display,75,8K UHD,LCD,1578.42,1855.68,889.88,44.0,74.0,66.8x38.2x4.1,No,N/A,N/A,2024,3,A++,Pre-order
COMPUTER-MONITOR-27-00173,"Computer Monitor 27"" - Model 00173",Computer Monitor,27,8K UHD,OLED,375.49,424.9,240.47,36.0,31.1,24.0x13.8x3.3,Yes,Yes,75Hz,2024,3,N/A,Pre-order
COMMERCIAL-DISPLAY-83-00174,"Commercial Display 83"" - Model 00174",Commercial Display,83,1440p,IPS,1663.18,2031.47,943.11,43.0,72.3,73.9x42.3x4.1,Yes,No,144Hz,2024,2,N/A,Pre-order
OLED-TV-55-00175,"OLED TV 55"" - Model 00175",OLED TV,55,1080p,OLED,1910.59,2416.77,1201.62,37.0,54.2,49.0x28.1x3.7,Yes,No,75Hz,2023,3,N/A,In Stock
ACCESSORIES-0-00176,Accessories - SKU 00176,Accessories,0,1080p,DLP,324.81,381.85,187.96,42.0,1.8,N/A,N/A,N/A,75Hz,2024,2,N/A,In Stock
PROJECTOR-77-00177,"Projector 77"" - Model 00177",Projector,77,1080p,VA,462.11,567.1,308.02,33.0,73.8,68.5x39.3x4.1,Yes,N/A,144Hz,2024,5,A++,Limited
COMMERCIAL-DISPLAY-55-00178,"Commercial Display 55"" - Model 00178",Commercial Display,55,4K UHD,VA,1213.51,1457.71,767.6,37.0,57.6,49.0x28.1x5.0,N/A,N/A,120Hz,2023,3,A++,Limited
PROJECTOR-70-00179,"Projector 70"" - Model 00179",Projector,70,1080p,IPS,990.55,1245.21,680.56,31.0,66.5,62.3x35.7x2.5,N/A,Yes,240Hz,2024,2,B+,In Stock
COMPUTER-MONITOR-60-00180,"Computer Monitor 60"" - Model 00180",Computer Monitor,60,1080p,N/A,806.38,911.38,552.7,31.0,57.5,53.4x30.6x4.9,Yes,No,N/A,2023,2,B+,Limited
COMMERCIAL-DISPLAY-60-00181,"Commercial Display 60"" - Model 00181",Commercial Display,60,1080p,VA,1412.64,1628.52,785.71,44.0,55.0,53.4x30.6x4.0,Yes,No,144Hz,2023,3,B+,In Stock
AUDIO-40-00182,"Audio 40"" - Model 00182",Audio,40,4K UHD,DLP,120.98,154.89,67.87,44.0,46.9,35.6x20.4x3.1,N/A,N/A,75Hz,2024,2,B+,In Stock
AUDIO-24-00183,"Audio 24"" - Model 00183",Audio,24,4K UHD,VA,80.79,100.89,41.24,49.0,26.8,21.4x12.2x4.2,N/A,N/A,120Hz,2024,2,A++,In Stock
PROJECTOR-80-00184,"Projector 80"" - Model 00184",Projector,80,8K UHD,IPS,1941.61,2360.63,1090.67,44.0,71.6,71.2x40.8x4.5,N/A,N/A,165Hz,2024,2,N/A,In Stock
AUDIO-24-00185,"Audio 24"" - Model 00185",Audio,24,4K UHD,QLED,117.16,147.5,60.07,49.0,33.3,21.4x12.2x4.3,N/A,Yes,144Hz,2024,3,A++,In Stock
ACCESSORIES-0-00186,Accessories - SKU 00186,Accessories,0,1440p,QLED,252.16,295.6,144.13,43.0,3.8,N/A,No,Yes,60Hz,2024,5,A++,Pre-order
QLED-TV-50-00187,"QLED TV 50"" - Model 00187",QLED TV,50,1440p,VA,1243.44,1550.88,646.38,48.0,49.3,44.5x25.5x3.8,N/A,Yes,165Hz,2024,1,A++,Limited
AUDIO-55-00188,"Audio 55"" - Model 00188",Audio,55,720p,LCD,258.15,292.18,137.88,47.0,57.8,49.0x28.1x3.1,N/A,N/A,120Hz,2024,3,A+,In Stock
LCD-TV-70-00189,"LCD TV 70"" - Model 00189",LCD TV,70,720p,VA,843.26,1014.57,487.41,42.0,66.0,62.3x35.7x5.0,N/A,Yes,N/A,2024,3,A++,Limited
COMPUTER-MONITOR-24-00190,"Computer Monitor 24"" - Model 00190",Computer Monitor,24,8K UHD,QLED,441.38,560.9,280.37,36.0,29.0,21.4x12.2x2.7,No,Yes,240Hz,2024,2,N/A,In Stock
OLED-TV-27-00191,"OLED TV 27"" - Model 00191",OLED TV,27,1440p,VA,1364.19,1762.82,936.82,31.0,27.6,24.0x13.8x4.1,Yes,N/A,75Hz,2023,3,B+,In Stock
OLED-TV-55-00192,"OLED TV 55"" - Model 00192",OLED TV,55,8K UHD,OLED,1925.22,2296.71,1246.38,35.0,58.5,49.0x28.1x3.9,Yes,No,240Hz,2023,1,A++,In Stock
COMPUTER-MONITOR-98-00193,"Computer Monitor 98"" - Model 00193",Computer Monitor,98,720p,OLED,1136.24,1454.82,708.69,38.0,88.6,87.2x50.0x2.5,N/A,N/A,144Hz,2023,1,N/A,In Stock
LCD-TV-65-00194,"LCD TV 65"" - Model 00194",LCD TV,65,720p,IPS,779.37,982.8,444.78,43.0,61.1,57.9x33.1x4.2,No,No,240Hz,2024,3,B+,In Stock
PROJECTOR-32-00195,"Projector 32"" - Model 00195",Projector,32,8K UHD,LCD,1384.63,1648.19,733.59,47.0,38.6,28.5x16.3x4.6,Yes,Yes,165Hz,2024,2,A++,In Stock
QLED-TV-55-00196,"QLED TV 55"" - Model 00196",QLED TV,55,720p,LCD,1325.82,1565.92,763.41,42.0,50.8,49.0x28.1x4.0,Yes,No,120Hz,2024,2,A+,In Stock
QLED-TV-32-00197,"QLED TV 32"" - Model 00197",QLED TV,32,1080p,QLED,1069.11,1348.28,662.27,38.0,31.0,28.5x16.3x4.7,N/A,No,120Hz,2023,1,B+,In Stock
ACCESSORIES-0-00198,Accessories - SKU 00198,Accessories,0,1440p,IPS,185.15,236.93,102.6,45.0,6.4,N/A,N/A,N/A,75Hz,2024,2,A+++,Limited
PROJECTOR-75-00199,"Projector 75"" - Model 00199",Projector,75,8K UHD,QLED,1184.44,1323.26,773.3,35.0,67.5,66.8x38.2x2.6,Yes,N/A,N/A,2023,2,N/A,In Stock
COMMERCIAL-DISPLAY-77-00200,"Commercial Display 77"" - Model 00200",Commercial Display,77,4K UHD,LCD,1514.88,1745.37,947.38,37.0,69.0,68.5x39.3x4.5,No,No,165Hz,2024,5,N/A,In Stock
QLED-TV-32-00201,"QLED TV 32"" - Model 00201",QLED TV,32,1080p,N/A,968.94,1181.84,675.26,30.0,31.5,28.5x16.3x4.8,No,Yes,120Hz,2024,3,N/A,Limited
COMMERCIAL-DISPLAY-24-00202,"Commercial Display 24"" - Model 00202",Commercial Display,24,1440p,N/A,985.45,1140.23,634.54,36.0,29.4,21.4x12.2x3.8,N/A,Yes,165Hz,2024,5,A+++,In Stock
PROJECTOR-85-00203,"Projector 85"" - Model 00203",Projector,85,8K UHD,N/A,517.42,571.33,325.55,37.0,75.0,75.7x43.4x4.2,No,N/A,240Hz,2024,3,A+++,In Stock
COMMERCIAL-DISPLAY-27-00204,"Commercial Display 27"" - Model 00204",Commercial Display,27,720p,N/A,886.41,1062.34,517.84,42.0,35.6,24.0x13.8x2.3,No,No,165Hz,2024,3,A++,In Stock
LCD-TV-48-00205,"LCD TV 48"" - Model 00205",LCD TV,48,720p,LCD,633.22,725.74,383.23,39.0,52.6,42.7x24.5x4.8,N/A,Yes,75Hz,2024,3,A+,In Stock
COMMERCIAL-DISPLAY-55-00206,"Commercial Display 55"" - Model 00206",Commercial Display,55,8K UHD,DLP,1297.99,1458.56,856.19,34.0,51.6,49.0x28.1x3.9,No,N/A,75Hz,2024,1,A+,In Stock
OLED-TV-50-00207,"OLED TV 50"" - Model 00207",OLED TV,50,1080p,IPS,1834.47,2177.75,1046.47,43.0,49.3,44.5x25.5x4.8,N/A,N/A,N/A,2024,3,A+,In Stock
COMPUTER-MONITOR-32-00208,"Computer Monitor 32"" - Model 00208",Computer Monitor,32,1440p,Laser,559.43,700.74,359.27,36.0,39.8,28.5x16.3x4.4,No,Yes,144Hz,2023,2,N/A,Limited
ACCESSORIES-0-00209,Accessories - SKU 00209,Accessories,0,720p,LCD,229.0,261.45,155.53,32.0,4.7,N/A,No,N/A,N/A,2024,5,A+,In Stock
AUDIO-70-00210,"Audio 70"" - Model 00210",Audio,70,720p,VA,211.59,274.07,115.48,45.0,69.1,62.3x35.7x3.1,N/A,No,144Hz,2024,3,N/A,In Stock
ACCESSORIES-0-00211,Accessories - SKU 00211,Accessories,0,4K UHD,OLED,113.99,138.67,70.26,38.0,6.8,N/A,N/A,No,75Hz,2024,3,A+,In Stock
COMPUTER-MONITOR-50-00212,"Computer Monitor 50"" - Model 00212",Computer Monitor,50,720p,OLED,662.95,805.74,374.42,44.0,50.8,44.5x25.5x3.2,Yes,N/A,75Hz,2024,3,A++,In Stock
AUDIO-45-00213,"Audio 45"" - Model 00213",Audio,45,1440p,QLED,156.56,194.3,89.45,43.0,49.0,40.0x22.9x3.1,Yes,Yes,75Hz,2024,5,N/A,In Stock
QLED-TV-85-00214,"QLED TV 85"" - Model 00214",QLED TV,85,1080p,IPS,1837.45,2356.27,1189.44,35.0,80.7,75.7x43.4x3.0,Yes,N/A,60Hz,2024,2,A++,In Stock
OLED-TV-77-00215,"OLED TV 77"" - Model 00215",OLED TV,77,720p,LCD,2372.07,2836.78,1392.67,41.0,73.8,68.5x39.3x2.1,No,No,75Hz,2024,2,N/A,In Stock
PROJECTOR-85-00216,"Projector 85"" - Model 00216",Projector,85,4K UHD,N/A,1220.8,1445.16,633.33,48.0,79.6,75.7x43.4x3.3,Yes,No,165Hz,2024,2,A+++,In Stock
ACCESSORIES-0-00217,Accessories - SKU 00217,Accessories,0,1440p,VA,99.69,124.93,57.86,42.0,7.2,N/A,Yes,N/A,144Hz,2024,3,A+++,Pre-order
LCD-TV-40-00218,"LCD TV 40"" - Model 00218",LCD TV,40,4K UHD,DLP,475.74,523.58,267.61,44.0,43.3,35.6x20.4x3.7,No,Yes,60Hz,2024,3,A+++,Limited
PROJECTOR-80-00219,"Projector 80"" - Model 00219",Projector,80,8K UHD,OLED,1633.53,2085.82,1130.81,31.0,73.6,71.2x40.8x2.6,N/A,Yes,144Hz,2024,3,N/A,In Stock
AUDIO-45-00220,"Audio 45"" - Model 00220",Audio,45,1080p,LCD,218.19,249.81,124.01,43.0,46.5,40.0x22.9x4.2,No,Yes,240Hz,2024,3,B+,Limited
LCD-TV-27-00221,"LCD TV 27"" - Model 00221",LCD TV,27,1440p,Laser,474.6,614.24,295.15,38.0,29.1,24.0x13.8x3.9,No,No,120Hz,2024,5,A+,In Stock
LCD-TV-40-00222,"LCD TV 40"" - Model 00222",LCD TV,40,4K UHD,QLED,606.65,766.96,312.15,49.0,44.5,35.6x20.4x4.5,Yes,No,165Hz,2023,2,A+,In Stock
PROJECTOR-40-00223,"Projector 40"" - Model 00223",Projector,40,1080p,IPS,956.14,1132.76,605.39,37.0,45.8,35.6x20.4x2.7,Yes,N/A,N/A,2024,1,N/A,In Stock
ACCESSORIES-0-00224,Accessories - SKU 00224,Accessories,0,720p,OLED,142.86,158.58,90.29,37.0,7.7,N/A,N/A,No,144Hz,2024,3,B+,In Stock
COMMERCIAL-DISPLAY-75-00225,"Commercial Display 75"" - Model 00225",Commercial Display,75,720p,QLED,1454.96,1799.25,904.24,38.0,69.8,66.8x38.2x2.6,No,Yes,144Hz,2024,5,A+++,In Stock
ACCESSORIES-0-00226,Accessories - SKU 00226,Accessories,0,8K UHD,DLP,104.26,134.17,60.59,42.0,3.0,N/A,No,Yes,75Hz,2024,1,B+,In Stock
COMPUTER-MONITOR-27-00227,"Computer Monitor 27"" - Model 00227",Computer Monitor,27,4K UHD,QLED,432.0,498.75,271.42,37.0,30.2,24.0x13.8x4.2,Yes,N/A,144Hz,2024,3,A+++,In Stock
QLED-TV-27-00228,"QLED TV 27"" - Model 00228",QLED TV,27,720p,VA,936.94,1136.69,599.5,36.0,30.6,24.0x13.8x3.6,No,No,N/A,2024,5,B+,In Stock
AUDIO-48-00229,"Audio 48"" - Model 00229",Audio,48,1440p,VA,150.43,186.67,89.41,41.0,44.7,42.7x24.5x4.4,Yes,No,N/A,2023,1,B+,Limited
QLED-TV-98-00230,"QLED TV 98"" - Model 00230",QLED TV,98,720p,OLED,1977.5,2300.52,1081.58,45.0,84.4,87.2x50.0x5.0,Yes,No,N/A,2024,3,A++,In Stock
QLED-TV-40-00231,"QLED TV 40"" - Model 00231",QLED TV,40,4K UHD,OLED,1192.06,1514.63,690.33,42.0,42.0,35.6x20.4x4.0,Yes,No,144Hz,2024,2,A+++,In Stock
OLED-TV-43-00232,"OLED TV 43"" - Model 00232",OLED TV,43,720p,LCD,1647.08,2137.05,975.67,41.0,40.3,38.3x21.9x2.2,N/A,No,75Hz,2024,2,B+,Limited
PROJECTOR-55-00233,"Projector 55"" - Model 00233",Projector,55,4K UHD,Laser,1703.02,2015.98,1106.18,35.0,50.1,49.0x28.1x3.6,N/A,Yes,60Hz,2024,5,B+,Limited
OLED-TV-55-00234,"OLED TV 55"" - Model 00234",OLED TV,55,8K UHD,IPS,1952.81,2279.75,1106.8,43.0,52.4,49.0x28.1x2.5,No,No,165Hz,2023,5,A+++,Limited
QLED-TV-85-00235,"QLED TV 85"" - Model 00235",QLED TV,85,8K UHD,DLP,1850.69,2217.11,1179.67,36.0,78.0,75.7x43.4x3.7,No,No,120Hz,2024,2,A+,Limited
AUDIO-85-00236,"Audio 85"" - Model 00236",Audio,85,8K UHD,DLP,299.11,339.9,191.81,36.0,74.3,75.7x43.4x4.0,N/A,N/A,165Hz,2024,1,A+++,Limited
PROJECTOR-98-00237,"Projector 98"" - Model 00237",Projector,98,720p,N/A,1148.88,1426.44,620.41,46.0,90.4,87.2x50.0x4.6,N/A,No,N/A,2024,2,A++,Pre-order
ACCESSORIES-0-00238,Accessories - SKU 00238,Accessories,0,720p,LCD,117.57,130.01,75.02,36.0,7.5,N/A,Yes,N/A,75Hz,2024,5,A++,Limited
PROJECTOR-60-00239,"Projector 60"" - Model 00239",Projector,60,1440p,OLED,425.81,553.15,243.93,43.0,60.1,53.4x30.6x3.8,N/A,No,75Hz,2024,3,A++,In Stock
QLED-TV-55-00240,"QLED TV 55"" - Model 00240",QLED TV,55,1080p,N/A,1306.85,1659.83,833.71,36.0,53.0,49.0x28.1x2.4,N/A,No,120Hz,2023,1,A+++,In Stock
AUDIO-40-00241,"Audio 40"" - Model 00241",Audio,40,720p,DLP,101.93,127.62,56.89,44.0,45.6,35.6x20.4x3.9,N/A,N/A,60Hz,2024,1,A++,Limited
PROJECTOR-60-00242,"Projector 60"" - Model 00242",Projector,60,4K UHD,OLED,675.55,752.81,426.76,37.0,58.9,53.4x30.6x3.3,Yes,Yes,144Hz,2024,1,A+,Pre-order
OLED-TV-77-00243,"OLED TV 77"" - Model 00243",OLED TV,77,8K UHD,IPS,2372.56,3054.83,1565.39,34.0,68.0,68.5x39.3x3.1,No,Yes,120Hz,2024,3,N/A,Limited
OLED-TV-43-00244,"OLED TV 43"" - Model 00244",OLED TV,43,8K UHD,VA,1712.92,2174.21,863.29,50.0,46.1,38.3x21.9x3.8,Yes,Yes,N/A,2024,5,A++,Limited
AUDIO-32-00245,"Audio 32"" - Model 00245",Audio,32,1440p,LCD,147.53,169.44,75.06,49.0,30.8,28.5x16.3x4.2,Yes,N/A,165Hz,2024,2,A+,In Stock
ACCESSORIES-0-00246,Accessories - SKU 00246,Accessories,0,8K UHD,LCD,237.83,277.71,123.86,48.0,2.6,N/A,Yes,Yes,120Hz,2024,3,A+,In Stock
AUDIO-83-00247,"Audio 83"" - Model 00247",Audio,83,720p,OLED,89.18,107.88,48.51,46.0,78.2,73.9x42.3x4.7,Yes,N/A,120Hz,2024,2,B+,In Stock
COMPUTER-MONITOR-85-00248,"Computer Monitor 85"" - Model 00248",Computer Monitor,85,1080p,LCD,996.63,1160.48,664.66,33.0,78.4,75.7x43.4x4.6,No,N/A,120Hz,2024,2,A++,In Stock
QLED-TV-98-00249,"QLED TV 98"" - Model 00249",QLED TV,98,1080p,DLP,1958.34,2411.47,1024.29,48.0,87.5,87.2x50.0x4.9,N/A,Yes,60Hz,2023,3,A++,In Stock
COMMERCIAL-DISPLAY-45-00250,"Commercial Display 45"" - Model 00250",Commercial Display,45,4K UHD,LCD,1206.44,1513.13,751.04,38.0,48.4,40.0x22.9x4.4,No,Yes,75Hz,2024,5,N/A,In Stock
PROJECTOR-50-00251,"Projector 50"" - Model 00251",Projector,50,720p,DLP,1477.74,1881.32,954.78,35.0,48.9,44.5x25.5x4.0,N/A,No,165Hz,2024,3,A+,In Stock
OLED-TV-60-00252,"OLED TV 60"" - Model 00252",OLED TV,60,4K UHD,DLP,2096.86,2531.29,1076.67,49.0,62.6,53.4x30.6x2.9,No,N/A,120Hz,2024,3,A+++,In Stock
OLED-TV-50-00253,"OLED TV 50"" - Model 00253",OLED TV,50,8K UHD,OLED,1794.18,2063.08,928.98,48.0,53.7,44.5x25.5x3.0,N/A,N/A,75Hz,2024,2,N/A,Pre-order
OLED-TV-55-00254,"OLED TV 55"" - Model 00254",OLED TV,55,1080p,Laser,1897.01,2460.21,955.24,50.0,58.4,49.0x28.1x2.1,No,N/A,75Hz,2024,3,A+,In Stock
LCD-TV-45-00255,"LCD TV 45"" - Model 00255",LCD TV,45,4K UHD,N/A,554.07,679.17,317.26,43.0,43.3,40.0x22.9x2.7,Yes,N/A,75Hz,2023,3,N/A,Limited
AUDIO-27-00256,"Audio 27"" - Model 00256",Audio,27,1080p,IPS,119.06,140.11,66.41,44.0,30.2,24.0x13.8x3.9,No,No,75Hz,2024,3,A+,In Stock
LCD-TV-43-00257,"LCD TV 43"" - Model 00257",LCD TV,43,1080p,VA,526.49,585.9,329.73,37.0,40.8,38.3x21.9x3.2,Yes,No,75Hz,2024,2,A+++,In Stock
OLED-TV-50-00258,"OLED TV 50"" - Model 00258",OLED TV,50,720p,Laser,1800.68,2283.62,1027.11,43.0,52.5,44.5x25.5x2.4,N/A,No,144Hz,2024,3,N/A,In Stock
COMPUTER-MONITOR-27-00259,"Computer Monitor 27"" - Model 00259",Computer Monitor,27,8K UHD,DLP,483.85,605.53,279.68,42.0,30.3,24.0x13.8x2.3,No,Yes,165Hz,2024,5,A+++,Limited
QLED-TV-45-00260,"QLED TV 45"" - Model 00260",QLED TV,45,720p,QLED,1217.76,1512.08,760.99,38.0,46.7,40.0x22.9x3.8,No,Yes,165Hz,2023,1,N/A,Pre-order
LCD-TV-98-00261,"LCD TV 98"" - Model 00261",LCD TV,98,720p,OLED,937.78,1153.88,628.66,33.0,84.2,87.2x50.0x3.2,N/A,N/A,120Hz,2024,3,A++,Pre-order
COMPUTER-MONITOR-70-00262,"Computer Monitor 70"" - Model 00262",Computer Monitor,70,8K UHD,OLED,872.47,971.72,533.11,39.0,68.7,62.3x35.7x3.3,No,Yes,120Hz,2024,1,A+++,Pre-order
ACCESSORIES-0-00263,Accessories - SKU 00263,Accessories,0,720p,QLED,86.37,104.35,49.84,42.0,6.7,N/A,No,No,240Hz,2024,2,A++,In Stock
AUDIO-83-00264,"Audio 83"" - Model 00264",Audio,83,8K UHD,N/A,285.35,353.18,172.63,40.0,77.6,73.9x42.3x3.2,Yes,N/A,N/A,2023,5,A+++,In Stock
ACCESSORIES-0-00265,Accessories - SKU 00265,Accessories,0,8K UHD,DLP,289.59,328.75,195.46,33.0,4.8,N/A,Yes,No,60Hz,2023,2,N/A,In Stock
OLED-TV-83-00266,"OLED TV 83"" - Model 00266",OLED TV,83,1440p,DLP,2468.42,2775.56,1538.37,38.0,78.4,73.9x42.3x2.9,N/A,Yes,60Hz,2024,1,N/A,In Stock
